"","ENTREZID","SYMBOL"
"1039","72124","Seh1l"
"1040","30948","Bin1"
"1041","69253","Hspb2"
"1042","54201","Zfp316"
"1043","75787","4930471M09Rik"
"1044","67815","Sec14l2"
"1045","217031","Tada2a"
"1046","75984","5031415H12Rik"
"1047","108167597","8430432A02Rik"
"1048","27386","Npas3"
"1049","20216","Acsm3"
"1050","76082","5830468F06Rik"
"1051","70896","Speer1a"
"1052","77219","Ptgr2"
"1053","21833","Thra"
"1054","14390","Gabpa"
"1055","70231","Gorasp2"
"1056","20521","Slc22a12"
"1057","494448","Cbx6"
"1058","14630","Gclm"
"1059","213417","Klhdc8a"
"1060","319839","A530020G20Rik"
"1061","13800","Enah"
"1062","100831","AU022531"
"1063","66521","Rwdd1"
"1064","320277","Spef2"
"1065","69732","2410018L13Rik"
"1066","227937","Pkp4"
"1067","68198","Ndufb2"
"1068","93882","Pcdhb11"
"1069","83435","Plekha3"
"1070","69024","Snx15"
"1071","71667","Tmem248"
"1072","13421","Dnase1l3"
"1073","102632493","4930554P06Rik"
"1074","75400","Defb29"
"1075","57247","Zfp276"
"1076","51792","Ppp2r1a"
"1077","66932","Rexo1"
"1078","100502982","BC037704"
"1079","52061","D3Ertd34e"
"1080","59012","Moxd1"
"1081","211329","Ncoa7"
"1082","28075","Desi1"
"1083","74153","Uba7"
"1084","70945","Mmrn1"
"1085","212986","Scfd2"
"1086","319560","9630002D21Rik"
"1087","56357","Ivd"
"1088","100504594","A630012P03Rik"
"1089","23863","Dand5"
"1090","26396","Map2k2"
"1091","18045","Nfyb"
"1092","72179","Fbxl2"
"1093","26413","Mapk1"
"1094","69747","Zswim7"
"1095","67641","4930505M18Rik"
"1096","71982","Snx10"
"1097","78724","D530031A16Rik"
"1098","227394","Slco4c1"
"1099","20464","Sim1"
"1100","320172","E230016M11Rik"
"1101","237891","Gas2l2"
"1102","72677","2810049E08Rik"
"1103","22360","Nrsn1"
"1104","20822","Ro60"
"1105","98660","Atp1a2"
"1106","67527","LOC67527"
"1107","12862","Cox6a2"
"1108","72720","Zfp248"
"1109","74446","Slc9b1"
"1110","73366","1700051A21Rik"
"1111","77625","C530007A02Rik"
"1112","14069","F8"
"1113","116972","Tlcd3a"
"1114","17973","Nck1"
"1115","52639","Wipi1"
"1116","209268","Igsf1"
"1117","233103","Garre1"
"1118","22693","Zfp30"
"1119","29877","Hdgfl3"
"1120","12660","Chka"
"1121","102985","AU020096"
"1122","68265","Iqcf3"
"1123","414758","Zfp950"
"1124","71238","Sdhaf3"
"1125","243867","Fbxo46"
"1126","17754","Map1a"
"1127","77652","Zfp955a"
"1128","55993","Msh4"
"1129","76219","Arxes1"
"1130","15081","H3f3b"
"1131","109821","F11"
"1132","69909","2610027K06Rik"
"1133","98415","Nucks1"
"1134","23830","Capn10"
"1135","170461","Stard6"
"1136","74601","4833427F10Rik"
"1137","20539","Slc7a5"
"1138","70661","Sik3"
"1139","270066","Slc35e1"
"1140","20473","Six3"
"1141","70166","Lipn"
"1142","230316","Megf9"
"1143","67561","Wdr48"
"1144","12825","Col3a1"
"1145","26921","Map4k4"
"1146","50772","Mapk6"
"1147","216543","Cep68"
"1148","74319","Mettl23"
"1149","73862","Spmip7"
"1150","216725","Adamts2"
"1151","105511","Fam170b"
"1152","54393","Gabbr1"
"1153","78134","Lpar4"
"1154","70249","3100002H09Rik"
"1155","432839","Gprin2"
"1156","16874","Lhx6"
"1157","12307","Calb1"
"1158","16416","Itgb3"
"1159","402747","D630004N19Rik"
"1160","97998","Deptor"
"1161","230259","E130308A19Rik"
"1162","67847","Sncaip"
"1163","83603","Elovl4"
"1164","104183","Chil4"
"1165","140740","Sec63"
"1166","22256","Ung"
"1167","232807","Ppp1r12c"
"1168","226778","Mark1"
"1169","18108","Nmt2"
"1170","11438","Chrna4"
"1171","22409","Wnt10a"
"1172","268859","Rbfox1"
"1173","211147","Marchf11"
"1174","109079","Sephs1"
"1175","58187","Cldn10"
"1176","319756","9330118A15Rik"
"1177","403205","Agr3"
"1178","320854","9030203C11Rik"
"1179","223989","Marf1"
"1180","108148","Galnt2"
"1181","17392","Mmp3"
"1182","110821","Pcca"
"1183","15199","Hebp1"
"1184","230696","AU022252"
"1185","22324","Vav1"
"1186","74764","Klc4"
"1187","71233","Enkur"
"1188","18481","Pak3"
"1189","110911","Cds2"
"1190","26754","Cops5"
"1191","74021","3222402N08Rik"
"1192","110078","Pygb"
"1193","69248","2610035F20Rik"
"1194","76816","Sdccag8"
"1195","103067","AA522020"
"1196","12912","Creb1"
"1197","66531","Cmc2"
"1198","74182","Gpcpd1"
"1199","70113","Cimap1b"
"1200","73331","1700034P13Rik"
"1201","102635569","Gm27230"
"1202","13612","Edil3"
"1203","319693","9130221J17Rik"
"1204","20336","Exoc4"
"1205","102675","AU021933"
"1206","75744","Svip"
"1207","67729","Mansc1"
"1208","52680","D13Ertd787e"
"1209","76658","1700123K08Rik"
"1210","52250","Reep1"
"1211","51926","D2Ertd623e"
"1212","18549","Pcsk2"
"1213","70434","2610201A13Rik"
"1214","432486","Gnptab"
"1215","229279","Hnrnpa3"
"1216","241850","Abhd16b"
"1217","66530","Ubxn6"
"1218","399510","Map4k5"
"1219","67501","Ccdc50"
"1220","19361","Rad51"
"1221","75656","1700020A23Rik"
"1222","59126","Nek6"
"1223","105355","Slc17a3"
"1224","212392","Ccdc110"
"1225","75795","4930455D15Rik"
"1226","73755","4833419A21Rik"
"1227","14611","Gja3"
"1228","380654","Cfap54"
"1229","21954","Tnni3"
"1230","97382","C80256"
"1231","74068","Asz1"
"1232","66315","Senp7"
"1233","320907","B430105G09Rik"
"1234","77791","A930003G23Rik"
"1235","18626","Per1"
"1236","207818","Smagp"
"1237","12879","Cys1"
"1238","11461","Actb"
"1239","627270","Igf1os"
"1240","105675","Ppif"
"1241","72345","Amer1"
"1242","224705","Vps52"
"1243","243655","Klre1"
"1244","382073","Cenatac"
"1245","102636147","Gm33298"
"1246","76626","Msi2"
"1247","237010","Klhl4"
"1248","381820","Smim10l1"
"1249","214968","Sema6d"
"1250","19645","Rb1"
"1251","668303","Kif26a"
"1252","328971","Spink10"
"1253","142682","Zcchc14"
"1254","20739","Spta1"
"1255","74389","4932429P19Rik"
"1256","99499","AA511261"
"1257","216551","Lgalsl"
"1258","56367","Scoc"
"1259","74721","4930519P11Rik"
"1260","67466","Pdcl"
"1261","70396","Asnsd1"
"1262","53323","Ube2k"
"1263","230996","9430015G10Rik"
"1264","56503","Ankrd49"
"1265","232223","Txnrd3"
"1266","11642","Akap3"
"1267","55946","Ap3m1"
"1268","60510","Syt9"
"1269","74383","Ubap2l"
"1270","320705","Bend6"
"1271","17776","Mast2"
"1272","13829","Dmtn"
"1273","56223","Fscn3"
"1274","320727","Ipo8"
"1275","218921","4930474N05Rik"
"1276","319801","Tigar"
"1277","20446","St6galnac2"
"1278","57329","Otor"
"1279","76983","Scfd1"
"1280","56208","Becn1"
"1281","70797","Ankib1"
"1282","73099","3100003L13Rik"
"1283","78908","Igsf3"
"1284","54137","Acrbp"
"1285","22634","Plagl1"
"1286","67235","Zkscan14"
"1287","331374","Dgkk"
"1288","103850","Nt5m"
"1289","69527","Mrps9"
"1290","23924","Katna1"
"1291","240913","Adamts4"
"1292","110958","M1ap"
"1293","330010","Ttll10"
"1294","19146","Tmprss15"
"1295","26971","Pla2g2f"
"1296","66528","Smim5"
"1297","20491","Sla"
"1298","67231","Tbc1d20"
"1299","18415","Hspa4l"
"1300","69923","Agk"
"1301","78616","9530036M11Rik"
"1302","15569","Elavl2"
"1303","231051","Kmt2c"
"1304","21676","Tead1"
"1305","11875","Art5"
"1306","239570","Ttc38"
"1307","74754","Dhcr24"
"1308","74637","Shpk"
"1309","76098","5830462P14Rik"
"1310","76063","5830431M20Rik"
"1311","215819","Nhsl1"
"1312","73420","Ccsap"
"1313","73692","Cplane1"
"1314","14282","Fosb"
"1315","230235","Frrs1l"
"1316","241391","Galnt5"
"1317","625603","Gm6607"
"1318","236904","Klhl15"
"1319","353187","Nr1d2"
"1320","225852","Gm550"
"1321","19181","Psmc2"
"1322","68018","Cert1"
"1323","56224","Tspan5"
"1324","20185","Ncor1"
"1325","67604","Get4"
"1326","27973","Vkorc1"
"1327","12346","Car1"
"1328","18039","Nefl"
"1329","12462","Cct3"
"1330","552913","Gm14634"
"1331","229672","Bcl2l15"
"1332","208618","Etl4"
"1333","71934","Car13"
"1334","22349","Vil1"
"1335","22036","Traip"
"1336","63986","Gmfg"
"1337","100383","Bsdc1"
"1338","223332","Ranbp3l"
"1339","66433","Chchd7"
"1340","97144","C78128"
"1341","234967","Slc36a4"
"1342","241694","Ralgapa2"
"1343","59024","Med12"
"1344","66566","Ntpcr"
"1345","73314","Lrrc69"
"1346","17116","Mab21l1"
"1347","16949","Loxl1"
"1348","56453","Mbtps1"
"1349","665113","Tnik"
"1350","102524","AI451250"
"1351","76571","Styxl1"
"1352","76959","Chmp5"
"1353","236537","Zfp352"
"1354","319604","Fam168a"
"1355","224088","Atp13a3"
"1356","19204","Ptafr"
"1357","21877","Tk1"
"1358","102636980","Gm29538"
"1359","107971","Frs3"
"1360","72876","2900009J20Rik"
"1361","94219","Cnnm2"
"1362","76758","Gsdma2"
"1363","66626","Cdip1"
"1364","121022","Mrps6"
"1365","77366","9530002O20Rik"
"1366","54448","Il36a"
"1367","73846","5430414B19Rik"
"1368","54200","Sult2b1"
"1369","70060","Spata3"
"1370","72865","Rtl8c"
"1371","209456","Trp53bp2"
"1372","53791","Tlr5"
"1373","56484","Foxo3"
"1374","19769","Rit1"
"1375","71846","Syce2"
"1376","17152","Mak"
"1377","68544","Trir"
"1378","67224","Med29"
"1379","103266","Tmem263"
"1380","77781","Epm2aip1"
"1381","216643","Gabrp"
"1382","380993","Zfat"
"1383","52303","D1Ertd218e"
"1384","433752","Frg2f1"
"1385","105710","BB086117"
"1386","22210","Ube2b"
"1387","18719","Pip5k1b"
"1388","224796","Clic5"
"1389","69150","Snx4"
"1390","193116","Slu7"
"1391","208628","Kntc1"
"1392","109272","Mybpc1"
"1393","11993","Aup1"
"1394","71308","4933430H06Rik"
"1395","331004","Slc9a9"
"1396","67849","Cdca5"
"1397","240174","Thada"
"1398","23966","Tenm4"
"1399","71643","Zgrf1"
"1400","381626","Rbm33"
"1401","77406","9530004M16Rik"
"1402","75552","Paqr9"
"1403","67582","Slc25a26"
"1404","16541","Napsa"
"1405","14950","H13"
"1406","71026","Speer3"
"1407","18760","Prkd1"
"1408","71670","Acy3"
"1409","26466","Zfp260"
"1410","373864","Col27a1"
"1411","69103","1810015A16Rik"
"1412","234356","Csgalnact1"
"1413","68035","Rbm42"
"1414","20707","Serpinb9c"
"1415","69638","Enho"
"1416","72941","2900042E19Rik"
"1417","22763","Zfr"
"1418","73261","1700037C18Rik"
"1419","75316","Taf1d"
"1420","74311","1700113P08Rik"
"1421","13175","Dclk1"
"1422","69008","Cab39l"
"1423","338403","Cndp1"
"1424","381801","Tatdn2"
"1425","76880","6430411K18Rik"
"1426","100503661","1700010B13Rik"
"1427","23828","Bves"
"1428","18970","Polb"
"1429","70866","Slco6d1"
"1430","240641","Kif20b"
"1431","66573","Dzip1"
"1432","66492","Zmat2"
"1433","18186","Nrp1"
"1434","319504","Nrcam"
"1435","11799","Birc5"
"1436","14544","Gda"
"1437","243312","Elfn1"
"1438","72562","Pcbd2"
"1439","97694","C77583"
"1440","233406","Prc1"
"1441","66719","4921522P10Rik"
"1442","319162","H2ac25"
"1443","11906","Zfhx3"
"1444","66897","Naa16"
"1445","83815","Cenpq"
"1446","76179","Usp31"
"1447","19340","Rab3d"
"1448","99663","Clca4a"
"1449","13195","Ddc"
"1450","73144","Mir100hg"
"1451","26457","Slc27a1"
"1452","66625","Pnisr"
"1453","236266","Alms1"
"1454","69408","Dnajc17"
"1455","18976","Pomc"
"1456","54214","Golga4"
"1457","215999","Mcu"
"1458","76223","Agbl3"
"1459","16439","Itpr2"
"1460","268527","Greb1"
"1461","16700","Krtap6-1"
"1462","14767","Nmur1"
"1463","23936","Lynx1"
"1464","22283","Ush2a"
"1465","12537","Cdk11b"
"1466","71183","Clec12b"
"1467","237868","Sarm1"
"1468","52696","Zwint"
"1469","320604","Ccdc169"
"1470","67472","Mtfr1"
"1471","232227","Iqsec1"
"1472","56752","Aldh9a1"
"1473","23857","Dmtf1"
"1474","16011","Igfbp5"
"1475","11450","Adipoq"
"1476","68385","Tlcd1"
"1477","26359","Anxa10"
"1478","71835","Lancl2"
"1479","116852","Akr1c20"
"1480","67967","Pold3"
"1481","76967","2700049A03Rik"
"1482","102323","Dcun1d2"
"1483","52679","E2f7"
"1484","56695","Pnkd"
"1485","21372","Tbl1x"
"1486","74090","Paqr5"
"1487","102633986","Gm31679"
"1488","70693","Adgra3"
"1489","74012","Rap2b"
"1490","109263","Rlf"
"1491","230872","Crocc"
"1492","76857","Spopl"
"1493","12895","Cpt1b"
"1494","21349","Tal1"
"1495","171486","Cd99l2"
"1496","15161","Hcfc1"
"1497","108907","Nusap1"
"1498","30053","Reg3d"
"1499","56724","Cript"
"1500","216274","Cep290"
"1501","12982","Csf2ra"
"1502","67332","Snrpd3"
"1503","18475","Pafah1b2"
"1504","75745","Rian"
"1505","66840","Wdr45b"
"1506","22061","Trp63"
"1507","104303","Arl1"
"1508","17151","Ccndbp1"
"1509","57230","Sap30bp"
"1510","102634333","1110002E22Rik"
"1511","17250","Abcc1"
"1512","320685","Dctd"
"1513","80795","Selenok"
"1514","100037262","Gm12359"
"1515","18687","Phxr2"
"1516","18537","Pcmt1"
"1517","68970","Dcaf12"
"1518","77476","C030046M01Rik"
"1519","68636","Fahd1"
"1520","70881","Nt5c1b"
"1521","14787","Rhpn1"
"1522","26368","Ceacam9"
"1523","192192","Shkbp1"
"1524","12050","Bcl2l2"
"1525","93736","Aff4"
"1526","625121","Gm6556"
"1527","18171","Nr1i2"
"1528","66449","Pam16"
"1529","98662","AW061147"
"1530","71916","Dus4l"
"1531","26425","Nubp1"
"1532","328353","D030051J21Rik"
"1533","66755","Ppp1r14bl"
"1534","15016","H2-Q5"
"1535","67420","Far1"
"1536","69434","Snhg10"
"1537","73895","4930431P03Rik"
"1538","71182","4933417G07Rik"
"1539","76933","Ifi27l2a"
"1540","17857","Mx1"
"1541","16907","Lmnb2"
"1542","73920","4930405A07Rik"
"1543","217715","Eif2b2"
"1544","54141","Spag5"
"1545","72630","Hspa12b"
"1546","381356","Cacfd1"
"1547","67552","Macroh2a3"
"1548","11990","Atrn"
"1549","74320","Wdr33"
"1550","100043194","Sult2a2"
"1551","320811","9430034N14Rik"
"1552","72154","Zfp157"
"1553","68659","Gask1b"
"1554","12335","Capn3"
"1555","71544","Arhgap42"
"1556","11832","Aqp7"
"1557","100329140","Mettl5os"
"1558","72119","Tpx2"
"1559","12531","Cdc25b"
"1560","53893","Nudt5"
"1561","330385","9530026P05Rik"
"1562","56490","Zbtb20"
"1563","72017","Cyb5r1"
"1564","68611","Mrpl28"
"1565","140580","Elmo1"
"1566","53312","Nub1"
"1567","268903","Nrip1"
"1568","68815","Btbd10"
"1569","58214","Cst5"
"1570","94226","S1pr5"
"1571","73466","Ms4a13"
"1572","19652","Rbm3"
"1573","20957","Sycp1"
"1574","243272","Sbno1"
"1575","107569","Nt5c3"
"1576","19087","Prkar2a"
"1577","72658","2700097O09Rik"
"1578","216344","Rab21"
"1579","29820","Tnfrsf19"
"1580","76029","5830432F11Rik"
"1581","21432","Tcl1"
"1582","12395","Runx1t1"
"1583","26896","Med14"
"1584","72093","2010320M18Rik"
"1585","20265","Scn1a"
"1586","100494","Zfand2a"
"1587","67513","Faap20"
"1588","71703","Armcx3"
"1589","100038711","Gm10309"
"1590","239435","Aard"
"1591","75906","Fam184a"
"1592","17189","Mb"
"1593","73021","Panct1"
"1594","14221","Fjx1"
"1595","320271","Scai"
"1596","75205","4930533N22Rik"
"1597","104932","AU015791"
"1598","329777","Pigk"
"1599","73130","Tmed5"
"1600","78757","Rictor"
"1601","26941","Nherf1"
"1602","232217","4933427D06Rik"
"1603","30853","Mlf2"
"1604","67864","Yipf4"
"1605","70155","Ogfrl1"
"1606","72162","Dhx36"
"1607","16574","Kif5c"
"1608","226139","Cox15"
"1609","63985","Gmfb"
"1610","63958","Ube4b"
"1611","14394","Gabra1"
"1612","22774","Zic4"
"1613","16871","Lhx3"
"1614","218624","Il31ra"
"1615","66047","Mrpl54"
"1616","328365","Zmiz1"
"1617","68376","0610040A22Rik"
"1618","67213","Cmtm6"
"1619","384214","Ephx4"
"1620","13078","Cyp1b1"
"1621","104156","Etv5"
"1622","76110","5830462O15Rik"
"1623","109288","9330115C17Rik"
"1624","66314","Tpd52l2"
"1625","140780","Bmp2k"
"1626","74322","Cxxc1"
"1627","18133","Ccn3"
"1628","70387","Ttc9c"
"1629","72778","Dnajc22"
"1630","22129","Ttc3"
"1631","75050","Kif27"
"1632","81489","Dnajb1"
"1633","102216272","Ak6"
"1634","75785","Klhl24"
"1635","105785","Kdelr3"
"1636","71306","Mfap3l"
"1637","18744","Pja1"
"1638","67088","Cand2"
"1639","67695","Ost4"
"1640","68646","Nadk2"
"1641","108841","Rdh13"
"1642","319352","Pianp"
"1643","97130","Nhsl3"
"1644","66818","Smim7"
"1645","76267","Fads1"
"1646","71327","5430402P08Rik"
"1647","213988","Tnrc6b"
"1648","230801","Pigv"
"1649","72958","Zfp493"
"1650","26414","Mapk10"
"1651","67389","C1qtnf12"
"1652","338364","Trim65"
"1653","71069","Stox2"
"1654","11363","Acadl"
"1655","232969","Zfp428"
"1656","70838","4921507H08Rik"
"1657","399581","C130057M05Rik"
"1658","100043636","Slfnlnc"
"1659","72736","Tmx1"
"1660","207952","Klhl25"
"1661","102640368","Cd55os"
"1662","14456","Gas6"
"1663","72821","Scn2b"
"1664","240726","Slco5a1"
"1665","73368","Col20a1"
"1666","76425","Gid8"
"1667","641376","Tomm40l"
"1668","102640469","4933435C09Rik"
"1669","229782","Slc35a3"
"1670","18399","Slc22a6"
"1671","66442","Spc25"
"1672","71728","Stk11ip"
"1673","67028","Chmp1b2"
"1674","67015","Ccdc91"
"1675","59005","Trappc2l"
"1676","56324","Stam2"
"1677","434008","Tmem178b"
"1678","67468","Mmd"
"1679","71946","Endod1"
"1680","68087","Dcakd"
"1681","74200","Khdc4"
"1682","78612","9530034A14Rik"
"1683","228730","Kiz"
"1684","72368","Borcs8"
"1685","18821","Pln"
"1686","26757","Dpysl4"
"1687","67669","Hikeshi"
"1688","238405","Adam6b"
"1689","11975","Atp6v0a1"
"1690","105285","AU021025"
"1691","16826","Ldb2"
"1692","70315","Hdac8"
"1693","19296","Pvt1"
"1694","64176","Sv2b"
"1695","243219","2900026A02Rik"
"1696","631105","Gm7056"
"1697","28199","Dcaf11"
"1698","68365","Rab14"
"1699","78795","Armc9"
"1700","69900","Mfsd11"
"1701","74735","Trim14"
"1702","13361","Dhfr"
"1703","72195","Supt7l"
"1704","76367","Trp53rkb"
"1705","70862","Spata16"
"1706","240675","Vwa2"
"1707","75089","Bltp3b"
"1708","212285","Arap2"
"1709","228025","Gm17250"
"1710","76282","Gpt"
"1711","69271","3200001G23Rik"
"1712","23795","Agr2"
"1713","54366","Ctnnal1"
"1714","14536","Nr6a1"
"1715","75098","4930515G13Rik"
"1716","64291","Osbpl1a"
"1717","102124","Enkd1"
"1718","244579","Tox3"
"1719","66413","Psmd6"
"1720","76991","1700061E18Rik"
"1721","105244333","9030607L20Rik"
"1722","26931","Ppp2r5c"
"1723","245109","Zscan4c"
"1724","102210","AU015696"
"1725","69010","Anapc13"
"1726","93674","Nat8f3"
"1727","319807","Nwd2"
"1728","52440","Tax1bp1"
"1729","17929","Myom1"
"1730","12144","Blm"
"1731","102640253","Gm36365"
"1732","67151","Psmd9"
"1733","234857","Spire2"
"1734","78772","Hhipl2"
"1735","54713","Fezf2"
"1736","72284","LTO1"
"1737","22764","Zfx"
"1738","74561","Nkx6-3"
"1739","233231","Mrgprb1"
"1740","77998","Grifin"
"1741","22289","Kdm6a"
"1742","15446","Hpgd"
"1743","74342","Lrrtm1"
"1744","22384","Eif4h"
"1745","76594","Dnajc18"
"1746","227525","Dclre1c"
"1747","66069","Snupn"
"1748","11853","Rhoc"
"1749","17762","Mapt"
"1750","20764","Sprr2j-ps"
"1751","407813","BC059841"
"1752","233328","Lrrk1"
"1753","66890","Lman2"
"1754","109032","Sp110"
"1755","66412","Arrdc4"
"1756","74628","4930423C22Rik"
"1757","67760","Slc38a2"
"1758","667780","Msantd5f10"
"1759","14702","Gng2"
"1760","29818","Hspb7"
"1761","353170","Txlng"
"1762","109359","Abraxas2"
"1763","68510","Ints1"
"1764","104103","Airn"
"1765","74157","Cmtr1"
"1766","73852","D3Ertd751e"
"1767","77278","9430024C03Rik"
"1768","230103","Npr2"
"1769","22193","Ube2e3"
"1770","56403","Syncrip"
"1771","320057","A630057N01Rik"
"1772","217219","Fam171a2"
"1773","107823","Nsd2"
"1774","74627","4930413E15Rik"
"1775","75137","Rprd2"
"1776","14175","Fgf4"
"1777","100616095","Snhg18"
"1778","13713","Elk3"
"1779","66333","Aqp11"
"1780","72016","Tedc2"
"1781","74143","Opa1"
"1782","94232","Ubqln4"
"1783","24050","Septin3"
"1784","97411","6030427F01Rik"
"1785","17147","Mageb3"
"1786","66776","Pisd-ps3"
"1787","228139","P2rx3"
"1788","22065","Trpc3"
"1789","208846","Daam1"
"1790","70891","Spdya"
"1791","329626","Fgf2os"
"1792","56338","Txnip"
"1793","15516","Hsp90ab1"
"1794","240263","Fem1c"
"1795","68477","Rmnd5a"
"1796","74370","Rptor"
"1797","68327","Tsr3"
"1798","26943","Serinc3"
"1799","51940","D1Ertd705e"
